date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version,timeframe_all
202120,male,fully_vaccinated,6,83,721919,0.83,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202120,male,partially_vaccinated,3,88,598065,0.5,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202120,male,not_vaccinated,74,1577,3001983,2.47,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202120,male,unknown,44,1893,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202120,unknown,fully_vaccinated,0,0,276,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202120,unknown,partially_vaccinated,0,0,308,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202120,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202120,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202121,female,fully_vaccinated,7,72,1023913,0.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202121,female,partially_vaccinated,2,71,627712,0.32,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202121,female,not_vaccinated,29,1259,2735763,1.06,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202121,female,unknown,26,1597,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202121,male,fully_vaccinated,6,89,852631,0.7,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202121,male,partially_vaccinated,3,91,620371,0.48,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202121,male,not_vaccinated,47,1624,2848965,1.65,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202121,male,unknown,28,1921,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202121,unknown,fully_vaccinated,0,0,342,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202121,unknown,partially_vaccinated,0,0,335,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202121,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202121,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202122,female,fully_vaccinated,3,75,1188346,0.25,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202122,female,partially_vaccinated,2,73,625765,0.32,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202122,female,not_vaccinated,28,1287,2573277,1.09,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202122,female,unknown,23,1620,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202122,male,fully_vaccinated,5,94,1001386,0.5,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202122,male,partially_vaccinated,3,94,648717,0.46,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202122,male,not_vaccinated,38,1662,2671864,1.42,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202122,male,unknown,18,1939,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202122,unknown,fully_vaccinated,0,0,431,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202122,unknown,partially_vaccinated,0,0,350,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202122,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202122,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202123,female,fully_vaccinated,3,78,1343725,0.22,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202123,female,partially_vaccinated,0,73,640532,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202123,female,not_vaccinated,16,1303,2403131,0.67,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202123,female,unknown,10,1630,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202123,male,fully_vaccinated,11,105,1152952,0.95,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202123,male,partially_vaccinated,2,96,683747,0.29,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202123,male,not_vaccinated,17,1679,2485268,0.68,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202123,male,unknown,18,1957,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202123,unknown,fully_vaccinated,0,0,494,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202123,unknown,partially_vaccinated,0,0,425,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202123,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202123,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202124,female,fully_vaccinated,1,79,1499805,0.07,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202124,female,partially_vaccinated,0,73,631322,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202124,female,not_vaccinated,8,1311,2256261,0.35,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202124,female,unknown,8,1638,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202124,male,fully_vaccinated,4,109,1311554,0.3,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202124,male,partially_vaccinated,1,97,688920,0.15,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202124,male,not_vaccinated,16,1695,2321493,0.69,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202124,male,unknown,10,1967,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202124,unknown,fully_vaccinated,0,0,576,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202124,unknown,partially_vaccinated,0,0,511,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202124,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202124,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202125,female,fully_vaccinated,3,82,1647892,0.18,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202125,female,partially_vaccinated,0,73,592755,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202125,female,not_vaccinated,2,1313,2146741,0.09,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202125,female,unknown,6,1644,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202125,male,fully_vaccinated,0,109,1471568,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202125,male,partially_vaccinated,1,98,651906,0.15,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202125,male,not_vaccinated,9,1704,2198493,0.41,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202125,male,unknown,8,1975,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202125,unknown,fully_vaccinated,0,0,675,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202125,unknown,partially_vaccinated,0,0,562,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202125,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202125,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2021-11-25_07-51-54,TRUE
202126,female,fully_vaccinated,2,84,1807654,0.11,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202126,female,partially_vaccinated,1,74,495068,0.2,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202126,female,not_vaccinated,3,1316,2084666,0.14,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202126,female,unknown,2,1646,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202126,male,fully_vaccinated,1,110,1646030,0.06,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202126,male,partially_vaccinated,0,98,543710,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202126,male,not_vaccinated,2,1706,2132227,0.09,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202126,male,unknown,6,1981,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202126,unknown,fully_vaccinated,0,0,781,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202126,unknown,partially_vaccinated,0,0,530,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202126,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202126,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202127,female,fully_vaccinated,0,84,1967739,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202127,female,partially_vaccinated,0,74,377283,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202127,female,not_vaccinated,9,1325,2042366,0.44,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202127,female,unknown,3,1649,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202127,male,fully_vaccinated,0,110,1822103,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202127,male,partially_vaccinated,0,98,413594,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202127,male,not_vaccinated,12,1718,2086270,0.58,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202127,male,unknown,4,1985,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202127,unknown,fully_vaccinated,0,0,908,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202127,unknown,partially_vaccinated,0,0,449,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202127,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202127,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202128,female,fully_vaccinated,1,85,2107602,0.05,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202128,female,partially_vaccinated,1,75,274439,0.36,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202128,female,not_vaccinated,23,1348,2005347,1.15,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202128,female,unknown,7,1656,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202128,male,fully_vaccinated,6,116,1979390,0.3,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202128,male,partially_vaccinated,0,98,298069,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202128,male,not_vaccinated,21,1739,2044508,1.03,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202128,male,unknown,3,1988,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202128,unknown,fully_vaccinated,0,0,1070,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202128,unknown,partially_vaccinated,0,0,320,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202128,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202128,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202129,female,fully_vaccinated,6,91,2214761,0.27,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202129,female,partially_vaccinated,0,75,202257,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202129,female,not_vaccinated,23,1371,1970370,1.17,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202129,female,unknown,7,1663,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202129,male,fully_vaccinated,9,125,2100916,0.43,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202129,male,partially_vaccinated,0,98,212777,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202129,male,not_vaccinated,32,1771,2008274,1.59,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202129,male,unknown,10,1998,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202129,unknown,fully_vaccinated,0,0,1212,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202129,unknown,partially_vaccinated,0,0,210,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202129,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202129,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202130,female,fully_vaccinated,8,99,2274988,0.35,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202130,female,partially_vaccinated,0,75,174827,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202130,female,not_vaccinated,40,1411,1937573,2.06,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202130,female,unknown,8,1671,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202130,male,fully_vaccinated,6,131,2166483,0.28,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202130,male,partially_vaccinated,0,98,181430,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202130,male,not_vaccinated,46,1817,1974054,2.33,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202130,male,unknown,13,2011,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202130,unknown,fully_vaccinated,0,0,1293,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202130,unknown,partially_vaccinated,0,0,161,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202130,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202130,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202131,female,fully_vaccinated,7,106,2317132,0.3,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202131,female,partially_vaccinated,0,75,159280,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202131,female,not_vaccinated,69,1480,1910976,3.61,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202131,female,unknown,15,1686,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202131,male,fully_vaccinated,9,140,2210979,0.41,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202131,male,partially_vaccinated,2,100,164954,1.21,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202131,male,not_vaccinated,63,1880,1946034,3.24,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202131,male,unknown,15,2026,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202131,unknown,fully_vaccinated,0,0,1339,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202131,unknown,partially_vaccinated,0,0,130,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202131,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202131,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202132,female,fully_vaccinated,18,124,2355262,0.76,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202132,female,partially_vaccinated,2,77,152530,1.31,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202132,female,not_vaccinated,146,1626,1879596,7.77,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202132,female,unknown,17,1703,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202132,male,fully_vaccinated,20,160,2253169,0.89,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202132,male,partially_vaccinated,6,106,155062,3.87,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202132,male,not_vaccinated,154,2034,1913736,8.05,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202132,male,unknown,17,2043,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202132,unknown,fully_vaccinated,0,0,1371,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202132,unknown,partially_vaccinated,0,0,122,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202132,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202132,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202133,female,fully_vaccinated,28,152,2393052,1.17,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202133,female,partially_vaccinated,1,78,151387,0.66,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202133,female,not_vaccinated,191,1817,1842949,10.36,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202133,female,unknown,36,1739,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202133,male,fully_vaccinated,28,188,2293256,1.22,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202133,male,partially_vaccinated,2,108,151961,1.32,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202133,male,not_vaccinated,198,2232,1876750,10.55,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202133,male,unknown,49,2092,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202133,unknown,fully_vaccinated,0,0,1400,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202133,unknown,partially_vaccinated,0,0,124,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202133,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202133,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202134,female,fully_vaccinated,20,172,2429912,0.82,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202134,female,partially_vaccinated,2,80,161551,1.24,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202134,female,not_vaccinated,144,1961,1795925,8.02,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202134,female,unknown,35,1774,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202134,male,fully_vaccinated,28,216,2331464,1.2,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202134,male,partially_vaccinated,3,111,160088,1.87,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202134,male,not_vaccinated,211,2443,1830415,11.53,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202134,male,unknown,47,2139,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202134,unknown,fully_vaccinated,0,0,1435,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202134,unknown,partially_vaccinated,0,0,125,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202134,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202134,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202135,female,fully_vaccinated,18,190,2460323,0.73,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202135,female,partially_vaccinated,3,83,182820,1.64,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202135,female,not_vaccinated,143,2104,1744245,8.2,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202135,female,unknown,28,1802,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202135,male,fully_vaccinated,31,247,2363000,1.31,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202135,male,partially_vaccinated,2,113,179963,1.11,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202135,male,not_vaccinated,160,2603,1779004,8.99,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202135,male,unknown,28,2167,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202135,unknown,fully_vaccinated,0,0,1459,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202135,unknown,partially_vaccinated,0,0,133,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202135,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202135,unknown,unknown,0,2,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202136,female,fully_vaccinated,18,208,2496227,0.72,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202136,female,partially_vaccinated,0,83,211856,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202136,female,not_vaccinated,116,2220,1679305,6.91,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202136,female,unknown,27,1829,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202136,male,fully_vaccinated,32,279,2399757,1.33,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202136,male,partially_vaccinated,3,116,211957,1.42,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202136,male,not_vaccinated,130,2733,1710253,7.6,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202136,male,unknown,31,2198,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202136,unknown,fully_vaccinated,0,0,1485,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
202136,unknown,partially_vaccinated,0,0,152,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2021-11-25_07-51-54,TRUE
