date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-08-10,JU,244,73709,71494,0.33,0.25,96.99,186.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-11,JU,240,73709,71734,0.33,0.25,97.32,186.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-12,JU,218,73709,71952,0.3,0.25,97.62,186.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-13,JU,277,73709,72229,0.38,0.27,97.99,195.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-14,JU,0,73709,72229,0,0.28,97.99,207.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-15,JU,1,73709,72230,0,0.28,97.99,206.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-16,JU,386,73709,72616,0.52,0.27,98.52,198,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-17,JU,328,73709,72944,0.44,0.26,98.96,194.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-18,JU,236,73709,73180,0.32,0.26,99.28,194.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-19,JU,158,73709,73338,0.21,0.26,99.5,194.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-20,JU,252,73709,73590,0.34,0.25,99.84,187.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-21,JU,0,73709,73590,0,0.26,99.84,195.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-22,JU,0,73709,73590,0,0.28,99.84,205.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-23,JU,339,73709,73929,0.46,0.29,100.3,211,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-24,JU,382,73709,74311,0.52,0.3,100.82,223.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-25,JU,305,73709,74616,0.41,0.3,101.23,223.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-26,JU,199,73709,74815,0.27,0.3,101.5,223.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-27,JU,341,73709,75156,0.46,0.32,101.96,235.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-28,JU,0,73709,75156,0,0.33,101.96,239.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-29,JU,0,73709,75156,0,0.36,101.96,262.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-30,JU,424,73709,75580,0.58,0.38,102.54,281.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-08-31,JU,410,73709,75990,0.56,0.37,103.09,274.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-01,JU,461,73709,76451,0.63,0.37,103.72,274.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-02,JU,335,73709,76786,0.45,0.37,104.17,274.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-03,JU,290,73709,77076,0.39,0.37,104.57,271.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-04,JU,0,73709,77076,0,0.35,104.57,261,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-05,JU,0,73709,77076,0,0.33,104.57,245.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-06,JU,403,73709,77479,0.55,0.35,105.11,257.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-07,JU,338,73709,77817,0.46,0.35,105.57,257.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-08,JU,354,73709,78171,0.48,0.35,106.05,259.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-09,JU,419,73709,78590,0.57,0.35,106.62,259.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-10,JU,289,73709,78879,0.39,0.35,107.01,261.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-11,JU,11,73709,78890,0.01,0.37,107.03,274.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-12,JU,0,73709,78890,0,0.4,107.03,294.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-13,JU,419,73709,79309,0.57,0.42,107.6,307.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-14,JU,430,73709,79739,0.58,0.43,108.18,315.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-15,JU,494,73709,80233,0.67,0.43,108.85,314,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-16,JU,510,73709,80743,0.69,0.43,109.54,314.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-17,JU,345,73709,81088,0.47,0.42,110.01,307,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-18,JU,0,73709,81088,0,0.4,110.01,298.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-19,JU,1,73709,81089,0,0.39,110.01,289.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-20,JU,369,73709,81458,0.5,0.37,110.51,271.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-21,JU,369,73709,81827,0.5,0.36,111.01,264.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-22,JU,434,73709,82261,0.59,0.36,111.6,266,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-23,JU,385,73709,82646,0.52,0.36,112.12,265.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-24,JU,293,73709,82939,0.4,0.37,112.52,269.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-25,JU,11,73709,82950,0.01,0.38,112.54,276.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-26,JU,0,73709,82950,0,0.39,112.54,284.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-27,JU,396,73709,83346,0.54,0.37,113.07,276.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-28,JU,419,73709,83765,0.57,0.39,113.64,288.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-29,JU,490,73709,84255,0.66,0.39,114.31,286.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-30,JU,325,73709,84580,0.44,0.39,114.75,286.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-01,JU,376,73709,84956,0.51,0.36,115.26,264.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-02,JU,0,73709,84956,0,0.33,115.26,245,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-03,JU,0,73709,84956,0,0.3,115.26,219.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-04,JU,241,73709,85197,0.33,0.3,115.59,218,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-05,JU,283,73709,85480,0.38,0.28,115.97,203.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-06,JU,311,73709,85791,0.42,0.28,116.39,206.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-07,JU,315,73709,86106,0.43,0.28,116.82,206.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-08,JU,273,73709,86379,0.37,0.29,117.19,211.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-09,JU,22,73709,86401,0.03,0.29,117.22,216.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-10,JU,0,73709,86401,0,0.29,117.22,216,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-11,JU,276,73709,86677,0.37,0.31,117.59,226.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-12,JU,317,73709,86994,0.43,0.31,118.02,231.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-13,JU,309,73709,87303,0.42,0.31,118.44,228,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-14,JU,387,73709,87690,0.53,0.31,118.97,228,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-15,JU,307,73709,87997,0.42,0.31,119.38,230.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-16,JU,0,73709,87997,0,0.3,119.38,219.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-17,JU,0,73709,87997,0,0.28,119.38,205.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-18,JU,293,73709,88290,0.4,0.24,119.78,177.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-19,JU,243,73709,88533,0.33,0.22,120.11,160.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-20,JU,209,73709,88742,0.28,0.22,120.4,162.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-21,JU,192,73709,88934,0.26,0.22,120.66,162.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-22,JU,189,73709,89123,0.26,0.21,120.91,153.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-23,JU,11,73709,89134,0.01,0.21,120.93,152.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-24,JU,0,73709,89134,0,0.22,120.93,159,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-25,JU,231,73709,89365,0.31,0.19,121.24,139.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-26,JU,233,73709,89598,0.32,0.18,121.56,134.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-27,JU,257,73709,89855,0.35,0.19,121.91,136.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-28,JU,53,73709,89908,0.07,0.19,121.98,136.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-29,JU,159,73709,90067,0.22,0.16,122.19,116.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-30,JU,20,73709,90087,0.03,0.15,122.22,107,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-31,JU,0,73709,90087,0,0.1,122.22,76.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-01,JU,91,73709,90178,0.12,0.12,122.34,88,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-02,JU,169,73709,90347,0.23,0.11,122.57,79.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-03,JU,44,73709,90391,0.06,0.1,122.63,77,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-04,JU,133,73709,90524,0.18,0.1,122.81,77,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-05,JU,102,73709,90626,0.14,0.11,122.95,80.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-06,JU,0,73709,90626,0,0.11,122.95,83,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-07,JU,0,73709,90626,0,0.12,122.95,85.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-08,JU,118,73709,90744,0.16,0.12,123.11,86.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-09,JU,184,73709,90928,0.25,0.12,123.36,85.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-10,JU,61,73709,90989,0.08,0.12,123.44,85.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-11,JU,142,73709,91131,0.19,0.12,123.64,85.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-12,JU,93,73709,91224,0.13,0.12,123.76,86.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-13,JU,3,73709,91227,0,0.11,123.77,84.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-14,JU,0,73709,91227,0,0.17,123.77,125,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-15,JU,123,73709,91350,0.17,0.17,123.93,125.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-16,JU,168,73709,91518,0.23,0.18,124.16,129.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-17,JU,346,73709,91864,0.47,0.18,124.63,129.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-18,JU,143,73709,92007,0.19,0.18,124.82,129.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-19,JU,125,73709,92132,0.17,0.17,124.99,128.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-20,JU,0,73709,92132,0,0.18,124.99,135.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-21,JU,0,73709,92132,0,0.16,124.99,118.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-22,JU,116,73709,92248,0.16,NA,125.15,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-23,JU,218,73709,92466,0.3,NA,125.45,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-24,JU,225,73709,92691,0.31,NA,125.75,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-21,LU,0,416347,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-22,LU,2,416347,2,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-23,LU,50,416347,52,0.01,NA,0.01,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-24,LU,167,416347,219,0.04,0.02,0.05,86.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-25,LU,0,416347,219,0,0.03,0.05,140.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-26,LU,386,416347,605,0.09,0.04,0.15,159.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-27,LU,0,416347,605,0,0.04,0.15,157.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-28,LU,376,416347,981,0.09,0.03,0.24,133.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-29,LU,138,416347,1119,0.03,0.03,0.27,133.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-30,LU,34,416347,1153,0.01,0.02,0.28,78.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-31,LU,0,416347,1153,0,0.02,0.28,78.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-01,LU,0,416347,1153,0,0.01,0.28,24.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-02,LU,0,416347,1153,0,0.02,0.28,93,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-03,LU,0,416347,1153,0,0.03,0.28,142.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-04,LU,0,416347,1153,0,0.06,0.28,257.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-05,LU,617,416347,1770,0.15,0.11,0.43,441.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-06,LU,381,416347,2151,0.09,0.12,0.52,484.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-07,LU,804,416347,2955,0.19,0.12,0.71,484.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-08,LU,1289,416347,4244,0.31,0.14,1.02,573,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-09,LU,299,416347,4543,0.07,0.15,1.09,614,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-10,LU,0,416347,4543,0,0.15,1.09,641.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-11,LU,621,416347,5164,0.15,0.14,1.24,590.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-12,LU,904,416347,6068,0.22,0.12,1.46,497.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-13,LU,572,416347,6640,0.14,0.13,1.59,535.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-14,LU,447,416347,7087,0.11,0.13,1.7,535.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-15,LU,639,416347,7726,0.15,0.11,1.86,459,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-16,LU,568,416347,8294,0.14,0.09,1.99,381.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-17,LU,0,416347,8294,0,0.09,1.99,388.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-18,LU,83,416347,8377,0.02,0.11,2.01,465.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-19,LU,361,416347,8738,0.09,0.13,2.1,552,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-20,LU,620,416347,9358,0.15,0.14,2.25,596.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-21,LU,989,416347,10347,0.24,0.14,2.49,597,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-22,LU,1243,416347,11590,0.3,0.18,2.78,749.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-23,LU,882,416347,12472,0.21,0.23,3,973.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-24,LU,1,416347,12473,0,0.24,3,1009,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-25,LU,1153,416347,13626,0.28,0.25,3.27,1033.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-26,LU,1928,416347,15554,0.46,0.28,3.74,1161.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-27,LU,867,416347,16421,0.21,0.25,3.94,1035.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-28,LU,1163,416347,17584,0.28,0.25,4.22,1035.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-29,LU,2135,416347,19719,0.51,0.26,4.74,1077.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-30,LU,0,416347,19719,0,0.23,4.74,950,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-31,LU,0,416347,19719,0,0.21,4.74,868.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-01,LU,1449,416347,21168,0.35,0.17,5.08,723.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-02,LU,1036,416347,22204,0.25,0.11,5.33,439.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-03,LU,299,416347,22503,0.07,0.11,5.4,439.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-04,LU,144,416347,22647,0.03,0.11,5.44,439.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-05,LU,146,416347,22793,0.04,0.09,5.47,364.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-06,LU,1,416347,22794,0,0.11,5.47,442.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-07,LU,1,416347,22795,0,0.12,5.48,486.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-08,LU,924,416347,23719,0.22,0.12,5.7,508,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-09,LU,1584,416347,25303,0.38,0.13,6.08,542.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-10,LU,604,416347,25907,0.15,0.15,6.22,605.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-11,LU,296,416347,26203,0.07,0.15,6.29,605.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-12,LU,388,416347,26591,0.09,0.12,6.39,480.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-13,LU,440,416347,27031,0.11,0.08,6.49,334.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-14,LU,1,416347,27032,0,0.09,6.49,367.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-15,LU,50,416347,27082,0.01,0.13,6.5,545.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-16,LU,563,416347,27645,0.14,0.19,6.64,772.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-17,LU,837,416347,28482,0.2,0.2,6.84,840.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-18,LU,1538,416347,30020,0.37,0.2,7.21,840.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-19,LU,1981,416347,32001,0.48,0.25,7.69,1020.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-20,LU,916,416347,32917,0.22,0.28,7.91,1165.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-21,LU,1,416347,32918,0,0.29,7.91,1223.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-22,LU,1306,416347,34224,0.31,0.31,8.22,1282.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-23,LU,1581,416347,35805,0.38,0.28,8.6,1146.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-24,LU,1244,416347,37049,0.3,0.27,8.9,1128,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-25,LU,1947,416347,38996,0.47,0.27,9.37,1128,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-26,LU,1033,416347,40029,0.25,0.27,9.61,1116.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-27,LU,784,416347,40813,0.19,0.26,9.8,1069.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-28,LU,1,416347,40814,0,0.29,9.8,1195.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-01,LU,1226,416347,42040,0.29,0.27,10.1,1142,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-02,LU,1250,416347,43290,0.3,0.28,10.4,1180.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-03,LU,2126,416347,45416,0.51,0.28,10.91,1172.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-04,LU,1574,416347,46990,0.38,0.28,11.29,1172.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-05,LU,1300,416347,48290,0.31,0.25,11.6,1026.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-06,LU,730,416347,49020,0.18,0.25,11.77,1028.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-07,LU,1,416347,49021,0,0.21,11.77,878.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-08,LU,204,416347,49225,0.05,0.2,11.82,825.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-09,LU,1266,416347,50491,0.3,0.19,12.13,780.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-10,LU,1075,416347,51566,0.26,0.19,12.39,773.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-11,LU,1203,416347,52769,0.29,0.19,12.67,773.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-12,LU,984,416347,53753,0.24,0.19,12.91,787.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-13,LU,683,416347,54436,0.16,0.18,13.07,752,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-14,LU,1,416347,54437,0,0.19,13.07,791.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-15,LU,301,416347,54738,0.07,0.2,13.15,845.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-16,LU,1017,416347,55755,0.24,0.23,13.39,978.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-17,LU,1350,416347,57105,0.32,0.24,13.72,985.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-18,LU,1580,416347,58685,0.38,0.24,14.1,985.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-19,LU,1920,416347,60605,0.46,0.27,14.56,1139.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-20,LU,731,416347,61336,0.18,0.29,14.73,1220.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-21,LU,0,416347,61336,0,0.32,14.73,1329,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-22,LU,1380,416347,62716,0.33,0.33,15.06,1350.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-23,LU,1580,416347,64296,0.38,0.32,15.44,1340.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-24,LU,2112,416347,66408,0.51,0.33,15.95,1378.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-25,LU,1729,416347,68137,0.42,0.33,16.37,1378.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-26,LU,1852,416347,69989,0.44,0.32,16.81,1329.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-27,LU,994,416347,70983,0.24,0.34,17.05,1399,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-28,LU,0,416347,70983,0,0.33,17.05,1380.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-29,LU,1042,416347,72025,0.25,0.34,17.3,1417,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-30,LU,2064,416347,74089,0.5,0.3,17.8,1254.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-31,LU,1981,416347,76070,0.48,0.29,18.27,1213.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-01,LU,1986,416347,78056,0.48,0.29,18.75,1213.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-02,LU,713,416347,78769,0.17,0.26,18.92,1064.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-03,LU,706,416347,79475,0.17,0.24,19.09,1005.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-04,LU,0,416347,79475,0,0.24,19.09,1005.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-05,LU,0,416347,79475,0,0.24,19.09,991.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
