date,geoRegion,vaccine,entries,type_variant,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-09-11,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-12,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-13,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-14,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-15,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-16,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-17,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-18,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-19,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-20,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-21,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-22,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-23,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-24,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-25,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-26,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-27,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-28,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-29,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-09-30,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-01,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-02,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-03,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-04,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-05,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-06,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-07,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-08,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-09,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-10,OW,johnson_johnson,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-11,OW,johnson_johnson,0,vaccine,38108,0,0,0.08,0,31.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-12,OW,johnson_johnson,0,vaccine,38108,0,0,0.09,0,34.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-13,OW,johnson_johnson,0,vaccine,38108,0,0,0.09,0,34.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-14,OW,johnson_johnson,219,vaccine,38108,219,0.57,0.09,0.57,34.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-15,OW,johnson_johnson,22,vaccine,38108,241,0.06,0.09,0.63,34.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-16,OW,johnson_johnson,0,vaccine,38108,241,0,0.09,0.63,34.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-17,OW,johnson_johnson,0,vaccine,38108,241,0,0.09,0.63,34.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-18,OW,johnson_johnson,0,vaccine,38108,241,0,0.02,0.63,6.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-19,OW,johnson_johnson,2,vaccine,38108,243,0.01,0.01,0.64,3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-20,OW,johnson_johnson,0,vaccine,38108,243,0,0.01,0.64,3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-21,OW,johnson_johnson,19,vaccine,38108,262,0.05,0.01,0.69,3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-22,OW,johnson_johnson,0,vaccine,38108,262,0,0.01,0.69,3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-23,OW,johnson_johnson,0,vaccine,38108,262,0,0.01,0.69,2.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-24,OW,johnson_johnson,0,vaccine,38108,262,0,0.01,0.69,2.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-25,OW,johnson_johnson,0,vaccine,38108,262,0,0,0.69,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-26,OW,johnson_johnson,0,vaccine,38108,262,0,0,0.69,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-27,OW,johnson_johnson,0,vaccine,38108,262,0,0,0.69,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-28,OW,johnson_johnson,0,vaccine,38108,262,0,0,0.69,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-29,OW,johnson_johnson,0,vaccine,38108,262,0,0,0.69,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-30,OW,johnson_johnson,0,vaccine,38108,262,0,0,0.69,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-10-31,OW,johnson_johnson,0,vaccine,38108,262,0,0,0.69,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-01,OW,johnson_johnson,0,vaccine,38108,262,0,0,0.69,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-02,OW,johnson_johnson,0,vaccine,38108,262,0,0,0.69,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-03,OW,johnson_johnson,0,vaccine,38108,262,0,0,0.69,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-04,OW,johnson_johnson,0,vaccine,38108,262,0,0,0.69,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-05,OW,johnson_johnson,0,vaccine,38108,262,0,0,0.69,0.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-06,OW,johnson_johnson,0,vaccine,38108,262,0,0,0.69,0.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-07,OW,johnson_johnson,0,vaccine,38108,262,0,0.01,0.69,4.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-08,OW,johnson_johnson,3,vaccine,38108,265,0.01,0.01,0.7,4.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-09,OW,johnson_johnson,2,vaccine,38108,267,0.01,0.02,0.7,5.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-10,OW,johnson_johnson,29,vaccine,38108,296,0.08,0.02,0.78,5.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-11,OW,johnson_johnson,0,vaccine,38108,296,0,0.02,0.78,5.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-12,OW,johnson_johnson,5,vaccine,38108,301,0.01,0.02,0.79,5.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-13,OW,johnson_johnson,0,vaccine,38108,301,0,0.02,0.79,5.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-14,OW,johnson_johnson,0,vaccine,38108,301,0,0.01,0.79,4.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-15,OW,johnson_johnson,4,vaccine,38108,305,0.01,0.01,0.8,4.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-16,OW,johnson_johnson,2,vaccine,38108,307,0.01,0.01,0.81,3.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-17,OW,johnson_johnson,20,vaccine,38108,327,0.05,0.01,0.86,3.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-18,OW,johnson_johnson,0,vaccine,38108,327,0,0.01,0.86,3.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-19,OW,johnson_johnson,0,vaccine,38108,327,0,0.01,0.86,3.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-20,OW,johnson_johnson,0,vaccine,38108,327,0,0.01,0.86,2.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-21,OW,johnson_johnson,0,vaccine,38108,327,0,0,0.86,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-22,OW,johnson_johnson,0,vaccine,38108,327,0,NA,0.86,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-23,OW,johnson_johnson,0,vaccine,38108,327,0,NA,0.86,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-11-24,OW,johnson_johnson,0,vaccine,38108,327,0,NA,0.86,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-21,OW,moderna,0,vaccine,38108,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-22,OW,moderna,0,vaccine,38108,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-23,OW,moderna,0,vaccine,38108,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-24,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-25,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-26,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-27,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-28,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-29,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-30,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2020-12-31,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-01,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-02,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-03,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-04,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-05,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-06,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-07,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-08,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-09,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-10,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-11,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-12,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-13,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-14,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-15,OW,moderna,0,vaccine,38108,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-16,OW,moderna,0,vaccine,38108,0,0,0,0,1.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-17,OW,moderna,0,vaccine,38108,0,0,0.02,0,7.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-18,OW,moderna,0,vaccine,38108,0,0,0.1,0,39.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-19,OW,moderna,10,vaccine,38108,10,0.03,0.17,0.03,63.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-20,OW,moderna,43,vaccine,38108,53,0.11,0.17,0.14,66.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-21,OW,moderna,222,vaccine,38108,275,0.58,0.17,0.72,66.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-22,OW,moderna,172,vaccine,38108,447,0.45,0.2,1.17,76.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-23,OW,moderna,18,vaccine,38108,465,0.05,0.21,1.22,82,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-24,OW,moderna,0,vaccine,38108,465,0,0.22,1.22,82.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-25,OW,moderna,72,vaccine,38108,537,0.19,0.16,1.41,61.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-26,OW,moderna,47,vaccine,38108,584,0.12,0.1,1.53,37.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-27,OW,moderna,48,vaccine,38108,632,0.13,0.09,1.66,34.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-28,OW,moderna,74,vaccine,38108,706,0.19,0.09,1.85,34.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-29,OW,moderna,1,vaccine,38108,707,0,0.07,1.86,26,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-30,OW,moderna,0,vaccine,38108,707,0,0.05,1.86,20.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-01-31,OW,moderna,0,vaccine,38108,707,0,0.04,1.86,14.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-01,OW,moderna,12,vaccine,38108,719,0.03,0.03,1.89,11.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-02,OW,moderna,11,vaccine,38108,730,0.03,0.03,1.92,12.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-03,OW,moderna,3,vaccine,38108,733,0.01,0.03,1.92,12.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-04,OW,moderna,53,vaccine,38108,786,0.14,0.03,2.06,12.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-05,OW,moderna,10,vaccine,38108,796,0.03,0.03,2.09,11,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-06,OW,moderna,0,vaccine,38108,796,0,0.03,2.09,9.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-07,OW,moderna,0,vaccine,38108,796,0,0.02,2.09,9,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-08,OW,moderna,0,vaccine,38108,796,0,0.01,2.09,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-09,OW,moderna,0,vaccine,38108,796,0,0.01,2.09,3.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-10,OW,moderna,0,vaccine,38108,796,0,0.01,2.09,3.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-11,OW,moderna,22,vaccine,38108,818,0.06,0.01,2.15,3.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-12,OW,moderna,0,vaccine,38108,818,0,0.01,2.15,3.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-13,OW,moderna,0,vaccine,38108,818,0,0.01,2.15,4.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-14,OW,moderna,0,vaccine,38108,818,0,0.02,2.15,9.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-15,OW,moderna,0,vaccine,38108,818,0,0.04,2.15,13.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-16,OW,moderna,10,vaccine,38108,828,0.03,0.09,2.17,34.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-17,OW,moderna,32,vaccine,38108,860,0.08,0.09,2.26,35,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-18,OW,moderna,52,vaccine,38108,912,0.14,0.09,2.39,35,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-19,OW,moderna,150,vaccine,38108,1062,0.39,0.12,2.79,44.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-20,OW,moderna,1,vaccine,38108,1063,0,0.12,2.79,45.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-21,OW,moderna,0,vaccine,38108,1063,0,0.12,2.79,44.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-22,OW,moderna,64,vaccine,38108,1127,0.17,0.16,2.96,61.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-23,OW,moderna,18,vaccine,38108,1145,0.05,0.12,3,45.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-24,OW,moderna,25,vaccine,38108,1170,0.07,0.13,3.07,49.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-25,OW,moderna,175,vaccine,38108,1345,0.46,0.13,3.53,49.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-26,OW,moderna,33,vaccine,38108,1378,0.09,0.15,3.62,55,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-27,OW,moderna,32,vaccine,38108,1410,0.08,0.15,3.7,58.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-02-28,OW,moderna,0,vaccine,38108,1410,0,0.21,3.7,78.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-01,OW,moderna,102,vaccine,38108,1512,0.27,0.18,3.97,68.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-02,OW,moderna,41,vaccine,38108,1553,0.11,0.21,4.08,81,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-03,OW,moderna,167,vaccine,38108,1720,0.44,0.2,4.51,76.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-04,OW,moderna,102,vaccine,38108,1822,0.27,0.2,4.78,76.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-05,OW,moderna,123,vaccine,38108,1945,0.32,0.17,5.1,65.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-06,OW,moderna,0,vaccine,38108,1945,0,0.17,5.1,62.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-07,OW,moderna,0,vaccine,38108,1945,0,0.15,5.1,56.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-08,OW,moderna,25,vaccine,38108,1970,0.07,0.14,5.17,51.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-09,OW,moderna,21,vaccine,38108,1991,0.06,0.09,5.22,33.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-10,OW,moderna,123,vaccine,38108,2114,0.32,0.09,5.55,33.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-11,OW,moderna,67,vaccine,38108,2181,0.18,0.09,5.72,33.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-12,OW,moderna,0,vaccine,38108,2181,0,0.08,5.72,31.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-13,OW,moderna,0,vaccine,38108,2181,0,0.08,5.72,30.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-14,OW,moderna,0,vaccine,38108,2181,0,0.04,5.72,14.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-15,OW,moderna,11,vaccine,38108,2192,0.03,0.12,5.75,47.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-16,OW,moderna,11,vaccine,38108,2203,0.03,0.13,5.78,50.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-17,OW,moderna,11,vaccine,38108,2214,0.03,0.13,5.81,50.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-18,OW,moderna,298,vaccine,38108,2512,0.78,0.13,6.59,50.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-19,OW,moderna,22,vaccine,38108,2534,0.06,0.13,6.65,49,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-20,OW,moderna,0,vaccine,38108,2534,0,0.13,6.65,49.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-21,OW,moderna,1,vaccine,38108,2535,0,0.13,6.65,49.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-22,OW,moderna,0,vaccine,38108,2535,0,0.09,6.65,35,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-23,OW,moderna,12,vaccine,38108,2547,0.03,0.12,6.68,47.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-24,OW,moderna,13,vaccine,38108,2560,0.03,0.12,6.72,47.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-25,OW,moderna,197,vaccine,38108,2757,0.52,0.12,7.23,47.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-26,OW,moderna,108,vaccine,38108,2865,0.28,0.14,7.52,55.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-27,OW,moderna,0,vaccine,38108,2865,0,0.2,7.52,77.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-28,OW,moderna,0,vaccine,38108,2865,0,0.28,7.52,105.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-29,OW,moderna,57,vaccine,38108,2922,0.15,0.23,7.67,85.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-30,OW,moderna,166,vaccine,38108,3088,0.44,0.19,8.1,71.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-03-31,OW,moderna,208,vaccine,38108,3296,0.55,0.19,8.65,71.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-01,OW,moderna,61,vaccine,38108,3357,0.16,0.19,8.81,71.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-02,OW,moderna,11,vaccine,38108,3368,0.03,0.17,8.84,63.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-03,OW,moderna,0,vaccine,38108,3368,0,0.13,8.84,49.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-04,OW,moderna,0,vaccine,38108,3368,0,0.1,8.84,39.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-05,OW,moderna,0,vaccine,38108,3368,0,0.12,8.84,45.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-06,OW,moderna,66,vaccine,38108,3434,0.17,0.14,9.01,53.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-07,OW,moderna,140,vaccine,38108,3574,0.37,0.14,9.38,55.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-08,OW,moderna,104,vaccine,38108,3678,0.27,0.14,9.65,55.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-09,OW,moderna,65,vaccine,38108,3743,0.17,0.17,9.82,65.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-10,OW,moderna,11,vaccine,38108,3754,0.03,0.17,9.85,64.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-11,OW,moderna,1,vaccine,38108,3755,0,0.12,9.85,46.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-12,OW,moderna,73,vaccine,38108,3828,0.19,0.19,10.05,74.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-13,OW,moderna,57,vaccine,38108,3885,0.15,0.19,10.19,73.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-14,OW,moderna,13,vaccine,38108,3898,0.03,0.19,10.23,73.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-15,OW,moderna,302,vaccine,38108,4200,0.79,0.19,11.02,73,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
2021-04-16,OW,moderna,55,vaccine,38108,4255,0.14,0.18,11.17,67.71,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed
