date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202122,male,not_vaccinated,7,337,2672760,0.26,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202122,male,unknown,2,333,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202122,unknown,fully_vaccinated,0,0,430,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202122,unknown,partially_vaccinated,0,0,382,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202122,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202122,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202123,female,fully_vaccinated,0,19,1343018,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202123,female,partially_vaccinated,1,34,640772,0.16,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202123,female,not_vaccinated,2,247,2403598,0.08,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202123,female,unknown,1,300,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202123,male,fully_vaccinated,1,20,1152230,0.09,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202123,male,partially_vaccinated,1,40,683548,0.15,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202123,male,not_vaccinated,5,342,2486189,0.2,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202123,male,unknown,5,338,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202123,unknown,fully_vaccinated,0,0,493,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202123,unknown,partially_vaccinated,0,0,463,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202123,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202123,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202124,female,fully_vaccinated,0,19,1499114,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202124,female,partially_vaccinated,0,34,631536,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202124,female,not_vaccinated,2,249,2256738,0.09,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202124,female,unknown,2,302,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202124,male,fully_vaccinated,0,20,1310811,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202124,male,partially_vaccinated,0,40,688560,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202124,male,not_vaccinated,5,347,2322596,0.22,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202124,male,unknown,3,341,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202124,unknown,fully_vaccinated,0,0,575,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202124,unknown,partially_vaccinated,0,0,559,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202124,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202124,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202125,female,fully_vaccinated,0,19,1647226,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202125,female,partially_vaccinated,0,34,592943,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202125,female,not_vaccinated,2,251,2147219,0.09,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202125,female,unknown,0,302,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202125,male,fully_vaccinated,1,21,1470723,0.07,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202125,male,partially_vaccinated,0,40,651302,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202125,male,not_vaccinated,2,349,2199942,0.09,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202125,male,unknown,2,343,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202125,unknown,fully_vaccinated,0,0,674,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202125,unknown,partially_vaccinated,0,0,624,0,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202125,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202125,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,limited,2021-11-10_07-50-19
202126,female,fully_vaccinated,0,19,1806990,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202126,female,partially_vaccinated,0,34,495258,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202126,female,not_vaccinated,0,251,2085140,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202126,female,unknown,2,304,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202126,male,fully_vaccinated,0,21,1645106,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202126,male,partially_vaccinated,0,40,543154,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202126,male,not_vaccinated,1,350,2133707,0.05,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202126,male,unknown,0,343,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202126,unknown,fully_vaccinated,0,0,780,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202126,unknown,partially_vaccinated,0,0,597,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202126,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202126,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,female,fully_vaccinated,0,19,1967070,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,female,partially_vaccinated,0,34,377455,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,female,not_vaccinated,2,253,2042863,0.1,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,female,unknown,0,304,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,male,fully_vaccinated,0,21,1820992,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,male,partially_vaccinated,0,40,412050,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,male,not_vaccinated,1,351,2088925,0.05,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,male,unknown,0,343,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,unknown,fully_vaccinated,0,0,907,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,unknown,partially_vaccinated,0,0,520,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202127,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,female,fully_vaccinated,0,19,2106913,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,female,partially_vaccinated,0,34,274470,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,female,not_vaccinated,0,253,2006005,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,female,unknown,0,304,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,male,fully_vaccinated,1,22,1977776,0.05,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,male,partially_vaccinated,1,41,293503,0.34,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,male,not_vaccinated,0,351,2050688,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,male,unknown,0,343,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,unknown,fully_vaccinated,0,0,1069,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,unknown,partially_vaccinated,0,0,394,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202128,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,female,fully_vaccinated,0,19,2214049,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,female,partially_vaccinated,0,34,202311,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,female,not_vaccinated,0,253,1971028,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,female,unknown,0,304,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,male,fully_vaccinated,0,22,2099089,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,male,partially_vaccinated,0,41,208338,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,male,not_vaccinated,5,356,2014540,0.25,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,male,unknown,0,343,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,unknown,fully_vaccinated,0,0,1211,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,unknown,partially_vaccinated,0,0,285,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202129,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,female,fully_vaccinated,1,20,2274239,0.04,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,female,partially_vaccinated,0,34,174895,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,female,not_vaccinated,2,255,1938254,0.1,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,female,unknown,2,306,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,male,fully_vaccinated,0,22,2164512,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,male,partially_vaccinated,0,41,177065,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,male,not_vaccinated,6,362,1980390,0.3,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,male,unknown,0,343,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,unknown,fully_vaccinated,0,0,1292,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,unknown,partially_vaccinated,0,0,240,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202130,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,female,fully_vaccinated,0,20,2316360,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,female,partially_vaccinated,0,34,159369,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,female,not_vaccinated,3,258,1911659,0.16,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,female,unknown,0,306,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,male,fully_vaccinated,0,22,2208961,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,male,partially_vaccinated,0,41,160636,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,male,not_vaccinated,0,362,1952370,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,male,unknown,0,343,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,unknown,fully_vaccinated,0,0,1338,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,unknown,partially_vaccinated,0,0,210,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202131,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,female,fully_vaccinated,2,22,2354308,0.08,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,female,partially_vaccinated,0,34,152791,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,female,not_vaccinated,3,261,1880289,0.16,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,female,unknown,1,307,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,male,fully_vaccinated,2,24,2248123,0.09,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,male,partially_vaccinated,0,41,153669,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,male,not_vaccinated,3,365,1920175,0.16,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,male,unknown,3,346,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,unknown,fully_vaccinated,0,0,1370,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,unknown,partially_vaccinated,0,0,203,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202132,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202133,female,fully_vaccinated,5,27,2392021,0.21,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202133,female,partially_vaccinated,0,34,151724,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202133,female,not_vaccinated,7,268,1843643,0.38,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202133,female,unknown,2,309,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202133,male,fully_vaccinated,4,28,2287149,0.17,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202133,male,partially_vaccinated,0,41,151535,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202133,male,not_vaccinated,6,371,1883283,0.32,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202133,male,unknown,1,347,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202133,unknown,fully_vaccinated,0,0,1399,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202133,unknown,partially_vaccinated,0,0,208,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202133,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202133,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202134,female,fully_vaccinated,2,29,2428860,0.08,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202134,female,partially_vaccinated,0,34,161897,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202134,female,not_vaccinated,13,281,1796631,0.72,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202134,female,unknown,4,313,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202134,male,fully_vaccinated,4,32,2325263,0.17,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202134,male,partially_vaccinated,0,41,159728,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202134,male,not_vaccinated,15,386,1836976,0.82,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202134,male,unknown,4,351,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202134,unknown,fully_vaccinated,0,0,1433,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202134,unknown,partially_vaccinated,0,0,212,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202134,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202134,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202135,female,fully_vaccinated,4,33,2459232,0.16,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202135,female,partially_vaccinated,0,34,183201,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202135,female,not_vaccinated,10,291,1744955,0.57,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202135,female,unknown,3,316,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202135,male,fully_vaccinated,11,43,2356740,0.47,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202135,male,partially_vaccinated,0,41,179640,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202135,male,not_vaccinated,21,407,1785587,1.18,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202135,male,unknown,3,354,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202135,unknown,fully_vaccinated,0,0,1457,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202135,unknown,partially_vaccinated,0,0,224,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202135,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202135,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202136,female,fully_vaccinated,9,42,2495078,0.36,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202136,female,partially_vaccinated,0,34,212282,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202136,female,not_vaccinated,15,306,1680028,0.89,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202136,female,unknown,6,322,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202136,male,fully_vaccinated,6,49,2393370,0.25,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202136,male,partially_vaccinated,0,41,211653,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202136,male,not_vaccinated,13,420,1716944,0.76,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202136,male,unknown,5,359,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202136,unknown,fully_vaccinated,0,0,1483,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202136,unknown,partially_vaccinated,0,0,255,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202136,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202136,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202137,female,fully_vaccinated,5,47,2539182,0.2,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202137,female,partially_vaccinated,0,34,240234,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202137,female,not_vaccinated,11,317,1607972,0.68,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202137,female,unknown,2,324,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202137,male,fully_vaccinated,8,57,2437907,0.33,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202137,male,partially_vaccinated,0,41,245703,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202137,male,not_vaccinated,12,432,1638357,0.73,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202137,male,unknown,2,361,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202137,unknown,fully_vaccinated,0,0,1522,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202137,unknown,partially_vaccinated,0,0,305,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202137,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202137,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,female,fully_vaccinated,8,55,2587573,0.31,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,female,partially_vaccinated,0,34,245304,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,female,not_vaccinated,10,327,1554511,0.64,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,female,unknown,2,326,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,male,fully_vaccinated,9,66,2486092,0.36,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,male,partially_vaccinated,2,43,255552,0.78,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,male,not_vaccinated,10,442,1580323,0.63,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,male,unknown,1,362,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,unknown,fully_vaccinated,0,0,1563,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,unknown,partially_vaccinated,0,0,316,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202138,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,female,fully_vaccinated,2,57,2637937,0.08,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,female,partially_vaccinated,0,34,229934,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,female,not_vaccinated,10,337,1519517,0.66,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,female,unknown,0,326,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,male,fully_vaccinated,1,67,2536214,0.04,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,male,partially_vaccinated,0,43,241963,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,male,not_vaccinated,20,462,1543790,1.3,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,male,unknown,1,363,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,unknown,fully_vaccinated,0,0,1593,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,unknown,partially_vaccinated,0,0,320,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202139,unknown,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,female,fully_vaccinated,5,62,2695267,0.19,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,female,partially_vaccinated,0,34,198266,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,female,not_vaccinated,7,344,1493855,0.47,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,female,unknown,0,326,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,male,fully_vaccinated,5,72,2597172,0.19,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,male,partially_vaccinated,1,44,208009,0.48,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,male,not_vaccinated,6,468,1516786,0.4,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,male,unknown,6,369,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,unknown,fully_vaccinated,0,0,1687,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,unknown,partially_vaccinated,0,0,256,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
202140,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2021-11-10_07-50-19
