date,sex,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202110,female,partially_vaccinated,11,98,174393,6.31,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,female,not_vaccinated,93,487,3983712,2.33,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,female,unknown,4359,27969,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,male,fully_vaccinated,9,23,175063,5.14,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,male,partially_vaccinated,5,53,132885,3.76,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,male,not_vaccinated,75,548,4014019,1.87,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,male,unknown,4234,26550,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,unknown,fully_vaccinated,0,0,45,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,unknown,partially_vaccinated,0,0,41,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202110,unknown,unknown,3,22,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,female,fully_vaccinated,17,52,273143,6.22,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,female,partially_vaccinated,2,100,172830,1.16,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,female,not_vaccinated,90,577,3941415,2.28,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,female,unknown,5206,33175,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,male,fully_vaccinated,11,34,204977,5.37,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,male,partially_vaccinated,19,72,138353,13.73,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,male,not_vaccinated,113,661,3978637,2.84,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,male,unknown,5048,31598,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,unknown,fully_vaccinated,0,0,63,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,unknown,partially_vaccinated,0,0,73,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202111,unknown,unknown,3,25,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,female,fully_vaccinated,14,66,312331,4.48,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,female,partially_vaccinated,5,105,195139,2.56,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,female,not_vaccinated,113,690,3879918,2.91,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,female,unknown,6113,39288,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,male,fully_vaccinated,13,47,235219,5.53,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,male,partially_vaccinated,6,78,160267,3.74,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,male,not_vaccinated,153,814,3926481,3.9,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,male,unknown,6143,37741,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,unknown,fully_vaccinated,0,0,68,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,unknown,partially_vaccinated,0,0,83,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
202112,unknown,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-11-10_07-50-19
