geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d,nachweismethode,type_variant
CHFL,202129,78164,4798,73366,6863730,1,100,6.1,1.6999999999999993,9.6,8709355,897.47,78808.71,-5446,-62.53,0,-6.5,COVID19Test,2021-11-10_07-50-19,isoweek,2021-29,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202130,74069,1071,72998,2186730,1,100,1.4,0.19999999999999996,5.3,8709355,850.45,25107.83,-8490,-97.48,0,-10.3,COVID19Test,2021-11-10_07-50-19,isoweek,2021-30,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202130,69975,5143,64832,6933705,1,100,7.3,1.2000000000000002,9.6,8709355,803.45,79612.15,-8189,-94.02,0,-10.5,COVID19Test,2021-11-10_07-50-19,isoweek,2021-30,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202131,63866,1488,62378,2250596,1,100,2.3,0.8999999999999999,5.2,8709355,733.3,25841.13,-10203,-117.15,0,-13.8,COVID19Test,2021-11-10_07-50-19,isoweek,2021-31,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202131,66463,7204,59259,7000168,1,100,10.8,3.500000000000001,9.6,8709355,763.12,80375.27,-3512,-40.33,0,-5,COVID19Test,2021-11-10_07-50-19,isoweek,2021-31,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202132,63442,2692,60750,2314038,1,100,4.2,1.9000000000000004,5.2,8709355,728.44,26569.57,-424,-4.86,0,-0.7,COVID19Test,2021-11-10_07-50-19,isoweek,2021-32,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202132,76544,13417,63127,7076712,1,100,17.5,6.699999999999999,9.7,8709355,878.87,81254.15,10081,115.75,0,15.2,COVID19Test,2021-11-10_07-50-19,isoweek,2021-32,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202133,66698,3089,63609,2380736,1,100,4.6,0.39999999999999947,5.1,8709355,765.82,27335.39,3256,37.38,0,5.1,COVID19Test,2021-11-10_07-50-19,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202133,96185,17604,78581,7172897,1,100,18.3,0.8000000000000007,9.8,8709355,1104.39,82358.53,19641,225.52,0,25.7,COVID19Test,2021-11-10_07-50-19,isoweek,2021-33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202134,75128,2905,72223,2455864,1,100,3.9,-0.6999999999999997,5.1,8709355,862.61,28198,8430,96.79,0,12.6,COVID19Test,2021-11-10_07-50-19,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202134,116470,17799,98671,7289367,1,100,15.3,-3,9.9,8709355,1337.3,83695.83,20285,232.91,0,21.1,COVID19Test,2021-11-10_07-50-19,isoweek,2021-34,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202135,90424,2738,87686,2546288,1,100,3,-0.8999999999999999,5,8709355,1038.24,29236.24,15296,175.63,0,20.4,COVID19Test,2021-11-10_07-50-19,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202135,135006,18586,116420,7424373,1,100,13.8,-1.5,10,8709355,1550.13,85245.96,18536,212.83,0,15.9,COVID19Test,2021-11-10_07-50-19,isoweek,2021-35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202136,90459,2486,87973,2636747,1,100,2.7,-0.2999999999999998,4.9,8709355,1038.64,30274.88,35,0.4,0,0,COVID19Test,2021-11-10_07-50-19,isoweek,2021-36,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202136,146876,18651,128225,7571249,1,100,12.7,-1.1000000000000014,10,8709355,1686.42,86932.37,11870,136.29,0,8.8,COVID19Test,2021-11-10_07-50-19,isoweek,2021-36,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202137,126830,1701,125129,2763577,1,100,1.3,-1.4000000000000001,4.8,8709355,1456.25,31731.13,36371,417.61,0,40.2,COVID19Test,2021-11-10_07-50-19,isoweek,2021-37,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202137,140217,13238,126979,7711466,1,100,9.4,-3.299999999999999,10,8709355,1609.96,88542.33,-6659,-76.46,0,-4.5,COVID19Test,2021-11-10_07-50-19,isoweek,2021-37,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202138,131639,1263,130376,2895216,1,100,1,-0.30000000000000004,4.6,8709355,1511.47,33242.6,4809,55.22,0,3.8,COVID19Test,2021-11-10_07-50-19,isoweek,2021-38,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202138,126187,9483,116704,7837653,1,100,7.5,-1.9000000000000004,10,8709355,1448.87,89991.2,-14030,-161.09,0,-10,COVID19Test,2021-11-10_07-50-19,isoweek,2021-38,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202139,130243,1090,129153,3025459,1,100,0.8,-0.19999999999999996,4.4,8709355,1495.44,34738.04,-1396,-16.03,0,-1.1,COVID19Test,2021-11-10_07-50-19,isoweek,2021-39,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202139,122471,7933,114538,7960124,1,100,6.5,-1,9.9,8709355,1406.2,91397.4,-3716,-42.67,0,-2.9,COVID19Test,2021-11-10_07-50-19,isoweek,2021-39,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,PCR,NA
CHFL,202140,124077,1048,123029,3149536,1,100,0.8,0,4.3,8709355,1424.64,36162.68,-6166,-70.8,0,-4.7,COVID19Test,2021-11-10_07-50-19,isoweek,2021-40,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Antigen_Schnelltest,NA
CHFL,202140,107034,6536,100498,8067158,1,100,6.1,-0.40000000000000036,9.9,8709355,1228.95,92626.35,-15437,-177.25,0,-12.6,COVID19Test,2021-11-10_07-50-19,isoweek,2021-40,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,PCR,NA
CHFL,202141,62614,966,61648,3212150,1,100,1.5,0.7,4.3,8709355,718.93,36881.61,-61463,-705.71,0,-49.5,COVID19Test,2021-11-10_07-50-19,isoweek,2021-41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Antigen_Schnelltest,NA
CHFL,202141,102032,6312,95720,8169190,1,100,6.2,0.10000000000000053,9.8,8709355,1171.52,93797.88,-5002,-57.43,0,-4.7,COVID19Test,2021-11-10_07-50-19,isoweek,2021-41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,PCR,NA
CHFL,202142,58664,1321,57343,3270814,1,100,2.3,0.7999999999999998,4.2,8709355,673.57,37555.18,-3950,-45.36,0,-6.3,COVID19Test,2021-11-10_07-50-19,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,NA
CHFL,202142,107213,8815,98398,8276403,1,100,8.2,1.9999999999999991,9.8,8709355,1231.01,95028.89,5181,59.49,0,5.1,COVID19Test,2021-11-10_07-50-19,isoweek,2021-42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,NA
CHFL,202143,60240,1532,58708,3331054,1,100,2.5,0.20000000000000018,4.2,8709355,691.67,38246.85,1576,18.1,0,2.7,COVID19Test,2021-11-10_07-50-19,isoweek,2021-43,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Antigen_Schnelltest,NA
CHFL,202143,115118,11538,103580,8391521,1,100,10,1.8000000000000007,9.8,8709355,1321.77,96350.66,7905,90.76,0,7.4,COVID19Test,2021-11-10_07-50-19,isoweek,2021-43,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PCR,NA
CHFL,202144,57569,2010,55559,3388623,1,100,3.5,1,4.2,8709355,661,38907.85,-2671,-30.67,0,-4.4,COVID19Test,2021-11-10_07-50-19,isoweek,2021-44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,NA
CHFL,202144,139939,17181,122758,8531460,1,100,12.3,2.3000000000000007,9.8,8709355,1606.77,97957.43,24821,285,0,21.6,COVID19Test,2021-11-10_07-50-19,isoweek,2021-44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,NA
CH,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-09,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202022,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202022,26341,205,26136,26341,1,100,0.8,NA,0.8,8670300,303.81,303.81,26341,303.81,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202023,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202023,25652,154,25498,51993,1,100,0.6,-0.20000000000000007,0.7,8670300,295.86,599.67,-689,-7.95,0,-2.6,COVID19Test,2021-11-10_07-50-19,isoweek,2020-23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202024,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202024,35718,221,35497,87711,1,100,0.6,0,0.7,8670300,411.96,1011.63,10066,116.1,0,39.2,COVID19Test,2021-11-10_07-50-19,isoweek,2020-24,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202025,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202025,48257,203,48054,135968,1,100,0.4,-0.19999999999999996,0.6,8670300,556.58,1568.2,12539,144.62,0,35.1,COVID19Test,2021-11-10_07-50-19,isoweek,2020-25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202026,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202026,57314,393,56921,193282,1,100,0.7,0.29999999999999993,0.6,8670300,661.04,2229.24,9057,104.46,0,18.8,COVID19Test,2021-11-10_07-50-19,isoweek,2020-26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202027,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202027,69895,751,69144,263177,1,100,1.1,0.40000000000000013,0.7,8670300,806.14,3035.39,12581,145.1,0,22,COVID19Test,2021-11-10_07-50-19,isoweek,2020-27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202028,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202028,49433,765,48668,312610,1,100,1.5,0.3999999999999999,0.9,8670300,570.14,3605.53,-20462,-236,0,-29.3,COVID19Test,2021-11-10_07-50-19,isoweek,2020-28,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202029,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202029,42569,841,41728,355179,1,100,2,0.5,1,8670300,490.97,4096.5,-6864,-79.17,0,-13.9,COVID19Test,2021-11-10_07-50-19,isoweek,2020-29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
CH,202030,NA,NA,NA,NA,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA,NA,COVID19Test,2021-11-10_07-50-19,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
CH,202030,35529,921,34608,390708,1,100,2.6,0.6000000000000001,1.1,8670300,409.78,4506.28,-7040,-81.19,0,-16.5,COVID19Test,2021-11-10_07-50-19,isoweek,2020-30,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
