date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-10-20,pfizer_biontech,partially_vaccinated,0,482,101285,0,NA,0.43,0.42,0,10.18,1.69,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-10-21,pfizer_biontech,partially_vaccinated,1,483,96435,1.04,NA,0.43,0.45,3.85,10.15,1.69,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-10-22,pfizer_biontech,partially_vaccinated,0,483,91843,0,NA,0.57,0.62,0,10.1,2.31,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-10-23,pfizer_biontech,partially_vaccinated,0,483,88748,0,NA,0.29,0.33,0,10.05,1.17,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-10-24,pfizer_biontech,partially_vaccinated,0,483,88081,0,NA,0.43,0.49,0,10.04,2.12,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-10-25,pfizer_biontech,partially_vaccinated,1,484,84961,1.18,NA,0.29,0.34,4.35,10.02,1.57,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-10-26,pfizer_biontech,partially_vaccinated,0,484,81564,0,NA,0.29,0.36,0,9.99,1.57,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-10-27,pfizer_biontech,partially_vaccinated,1,485,77074,1.3,NA,0.43,0.56,6.67,9.98,3.16,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-10-28,pfizer_biontech,partially_vaccinated,0,485,74541,0,NA,0.43,0.58,0,9.94,3.16,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-10-29,pfizer_biontech,partially_vaccinated,0,485,71577,0,NA,0.29,0.41,0,9.92,2.54,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-10-30,pfizer_biontech,partially_vaccinated,1,486,70216,1.42,NA,0.29,0.41,11.11,9.92,2.54,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-10-31,pfizer_biontech,partially_vaccinated,0,486,70075,0,NA,0.14,0.2,0,9.91,1.59,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-11-01,pfizer_biontech,partially_vaccinated,0,486,68315,0,NA,0.14,0.2,0,9.89,1.59,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-11-02,pfizer_biontech,partially_vaccinated,0,486,66814,0,NA,0.14,0.21,0,9.85,1.59,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-11-03,pfizer_biontech,partially_vaccinated,0,486,64480,0,NA,0.14,0.22,0,9.78,1.59,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-11-04,pfizer_biontech,partially_vaccinated,0,486,63194,0,NA,0.14,0.22,0,9.74,1.59,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-11-05,pfizer_biontech,partially_vaccinated,0,486,61269,0,NA,0.14,0.23,0,9.72,1.59,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-11-06,pfizer_biontech,partially_vaccinated,1,487,60088,1.66,NA,0.14,0.23,11.11,9.72,1.59,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-11-07,pfizer_biontech,partially_vaccinated,0,487,60032,0,NA,NA,NA,0,9.71,NA,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-11-08,pfizer_biontech,partially_vaccinated,0,487,59127,0,NA,NA,NA,0,9.68,NA,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-11-09,pfizer_biontech,partially_vaccinated,0,487,59212,0,NA,NA,NA,0,9.67,NA,CHFL,COVID19Cases,vaccine,intermediate,2021-11-10_07-50-19
2021-01-27,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,NA,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-01-28,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,NA,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-01-29,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,NA,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-01-30,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,NA,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-01-31,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-01,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-02,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-03,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-04,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-05,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-06,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-07,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-08,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-09,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-10,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-11,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-12,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-13,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-14,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-15,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-16,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-17,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-18,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-19,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-20,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-21,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-22,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-23,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-24,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-25,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-26,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-27,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-02-28,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-01,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-02,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-03,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-04,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-05,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-06,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,NA,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-07,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,NA,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-08,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-09,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-10,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-11,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-12,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-13,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-14,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-15,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-16,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-17,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-18,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-19,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-20,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-21,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-22,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-23,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-24,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-25,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-26,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,NA,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-27,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-28,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-29,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-30,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-03-31,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-01,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-02,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-03,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-04,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-05,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-06,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-07,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-08,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-09,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-10,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-11,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-12,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-13,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-14,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-15,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-16,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-17,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-18,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-19,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-20,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-21,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-22,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-23,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-24,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-25,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-26,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-27,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-28,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-29,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-04-30,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-01,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-02,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-03,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-04,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-05,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-06,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-07,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-08,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-09,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-10,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-11,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-12,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-13,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-14,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-15,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-16,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-17,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-18,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-19,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-20,johnson_johnson,fully_vaccinated,0,0,0,NA,NA,0,NA,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-21,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-22,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-23,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-24,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-25,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-26,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-27,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-28,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-29,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-30,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-05-31,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-01,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-02,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-03,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-04,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-05,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-06,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-07,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-08,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-09,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-10,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-11,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-12,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-13,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-14,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-15,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-16,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,0,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-17,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-18,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-19,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-20,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-21,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,NA,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-22,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
2021-06-23,johnson_johnson,fully_vaccinated,0,0,1,0,NA,0,0,0,0,NA,CHFL,COVID19Cases,vaccine,limited,2021-11-10_07-50-19
